row_index,beta,finders_share,r,patch_scale,sigma,q,c,v,C_birth,mean_lambda,scrounge_rate,network_mean_degree,network_lcc_fraction,mean_fish_density,fleet_size,wealth_gini
173.0,5.0,0.8,0.3,0.2166666666666666,1.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174.0,5.0,0.8,0.3,0.05,1.0,1.0,0.0,6.0,2.0,1.8578566547839663,0.0960925925925925,0.2185925925925926,0.4249444444444444,0.0036889537938082,2.046666666666667,0.0189065204988503
175.0,2.0,0.8,0.3,0.05,1.0,1.0,0.0,6.0,2.0,2.973957722402099,0.2502030192030192,0.8962079032079032,0.6270215895215895,0.0128267806736817,6.333333333333333,0.2383649724905522
176.0,2.0,0.8,0.3,0.05,0.4,1.0,0.0,6.0,2.0,2.8379767133288447,0.3274042707200497,1.3412525111736506,0.5209367934969135,0.0104365927239578,9.806666666666668,0.2723765428636464
177.0,2.0,0.8,0.1333333333333333,0.05,0.4,1.0,0.0,6.0,2.0,2.1576642116387204,0.0263333333333333,0.052,0.4866666666666666,0.0141561197389993,1.0933333333333335,0.0176879836846042
178.0,2.0,0.8,0.1333333333333333,0.05,0.4,1.0,0.0,1.0,2.0,0.0235848609459125,0.0,0.0,0.0133333333333333,0.0006294241580381,0.0066666666666666,0.0
179.0,2.0,0.8,0.1333333333333333,0.05,0.4,0.3666666666666667,0.0,1.0,2.0,3.1486427799929104,0.2799239043181247,0.8320681290091377,0.0235489396079351,0.0564541876548648,452.78,0.2051444168800802
180.0,5.0,0.2,0.1333333333333333,0.1333333333333333,0.7,0.3666666666666667,0.1,6.0,0.5,4.589387934391737,0.4285738349377108,12.905184589277718,0.9980025164659166,0.2024341834338142,223.90666666666667,0.2630903051564916
181.0,0.5,0.4,0.1333333333333333,0.2166666666666666,0.7,1.0,0.1,8.0,2.0,0.0,0.0,0.0,0.0,0.1696620654365735,0.0,0.0
182.0,0.5,0.4,0.3,0.2166666666666666,0.7,1.0,0.1,8.0,2.0,0.0,0.0,0.0,0.0,0.1378077874884992,0.0,0.0
183.0,5.0,0.2,0.3,0.3,0.7,1.0,0.1,6.0,0.5,0.0,0.0,0.0,0.0,0.000157137110944,0.0,0.0
184.0,2.0,0.2,0.3,0.3,0.7,1.0,0.1,6.0,0.5,0.0,0.0,0.0,0.0,0.002582122801407,0.0,0.0
185.0,2.0,0.2,0.3,0.3,0.7,1.0,0.1,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186.0,2.0,0.6000000000000001,0.3,0.3,0.7,1.0,0.1,1.0,0.5,0.0,0.0,0.0,0.0,2.895339310850062e-05,0.0,0.0
187.0,2.0,0.6000000000000001,0.3,0.3,0.7,1.0,0.3,1.0,0.5,0.0,0.0,0.0,0.0,0.0025471345709918,0.0,0.0
188.0,2.0,0.6000000000000001,0.3,0.3,0.1,1.0,0.3,1.0,0.5,0.0,0.0,0.0,0.0,0.0023912797990756,0.0,0.0
189.0,2.0,0.6000000000000001,0.3,0.3,0.1,1.0,0.3,1.0,3.5,0.0,0.0,0.0,0.0,0.0024767305559445,0.0,0.0
190.0,3.5,0.4,0.1333333333333333,0.05,0.7,1.0,0.0,8.0,2.0,2.402214162826158,0.2577500647500648,1.0112852332852331,0.5305864505864505,0.0207299732965016,5.84,0.1508897207324348
191.0,3.5,0.8,0.1333333333333333,0.05,0.7,1.0,0.0,8.0,2.0,2.0101309591672742,0.2091111111111111,0.6324444444444444,0.4567777777777778,0.0159197567541872,3.2999999999999994,0.1622617929083492
192.0,0.5,0.8,0.1333333333333333,0.05,0.7,1.0,0.0,8.0,2.0,1.8351361600468488,0.1887169497169497,0.563996151996152,0.5061495726495727,0.0418773305884767,3.62,0.1229644605314744
193.0,0.5,0.8,0.1333333333333333,0.05,0.7,0.3666666666666667,0.0,8.0,2.0,3.028920614095856,0.4897609287973051,30.87504599814124,0.9327638567735494,0.1261221342466845,165.20666666666668,0.3522562477912771
194.0,0.5,0.8,0.3,0.1333333333333333,1.0,0.3666666666666667,0.1999999999999999,1.0,5.0,3.542638638492807,0.1141087236353447,0.248771670421293,0.0912063433965185,0.3895555899642869,34.1,0.1624591166190664
195.0,0.5,0.4,0.3,0.1333333333333333,1.0,0.3666666666666667,0.1999999999999999,1.0,5.0,3.588275607228437,0.1317579106160252,0.322906335039914,0.0695253414130134,0.3667129478091748,53.09333333333333,0.1957840429539933
196.0,0.5,0.4,0.3,0.3,1.0,0.3666666666666667,0.1999999999999999,1.0,5.0,3.162632740841118,0.2385043208857934,0.6639562998516436,0.0308911638860708,0.5939327277571103,288.52666666666664,0.2020072553375165
197.0,0.5,0.4,0.3,0.3,0.4,0.3666666666666667,0.1999999999999999,1.0,5.0,3.1304746041346783,0.2279045074447269,0.6380012091920261,0.0328102381807102,0.5990030753902302,270.08666666666664,0.1973060914027982
198.0,0.5,0.8,0.3,0.2166666666666666,0.1,0.3666666666666667,0.1999999999999999,8.0,5.0,3.80914025998692,0.2869699055960665,1.145768109141174,0.444986061123832,0.5908059720674251,11.166666666666664,0.2756325264774432
199.0,0.5,0.8,0.3,0.2166666666666666,0.1,0.3666666666666667,0.1999999999999999,3.0,5.0,3.4992530634873904,0.2718530970989892,1.0421853685699751,0.223884903937301,0.5979443177205129,46.02,0.2328862227216353
200.0,5.0,0.6000000000000001,0.3,0.1333333333333333,0.1,0.3666666666666667,0.1,3.0,3.5,3.930173195509164,0.2737670334335129,7.486286454627219,0.9664738917959214,0.203358121747658,654.7800000000001,0.2014111466348724
201.0,5.0,0.6000000000000001,0.3,0.1333333333333333,0.7,0.3666666666666667,0.1,3.0,3.5,4.1919616628668885,0.2709003507233158,7.384231532277176,0.978298700177698,0.2134488589978221,739.3466666666667,0.1933231378144714
202.0,5.0,0.6000000000000001,0.3,0.3,0.7,0.3666666666666667,0.1,3.0,3.5,4.289215664207897,0.2573320483882081,10.473646755556883,0.9994625995748968,0.1909532476124198,1436.2266666666667,0.2215111691479253
203.0,5.0,0.6000000000000001,0.3,0.3,0.7,0.3666666666666667,0.1,3.0,0.5,4.76250792910603,0.2438108142482649,11.281679398464895,0.9995871276528492,0.1640811822988194,1546.1533333333334,0.2628020215310078
204.0,5.0,0.6000000000000001,0.3,0.3,0.7,1.0,0.1,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205.0,5.0,0.6000000000000001,0.1333333333333333,0.3,0.7,1.0,0.1,3.0,0.5,0.0,0.0,0.0,0.0,2.7590717359540648e-05,0.0,0.0
206.0,5.0,0.6000000000000001,0.1333333333333333,0.3,0.7,1.0,0.1,8.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207.0,5.0,0.2,0.1333333333333333,0.3,0.7,1.0,0.1,8.0,0.5,0.0,0.0,0.0,0.0,0.0002223832602543,0.0,0.0
208.0,2.0,0.2,0.1333333333333333,0.3,0.7,1.0,0.1,8.0,0.5,0.0,0.0,0.0,0.0,0.0049656843148727,0.0,0.0
209.0,2.0,0.2,0.1333333333333333,0.3,0.7,1.0,0.3,8.0,0.5,0.0,0.0,0.0,0.0,0.0589508899548265,0.0,0.0
210.0,0.5,0.2,0.1333333333333333,0.2166666666666666,0.4,0.05,0.1999999999999999,3.0,2.0,0.0,0.0,0.0,0.0,0.6540645512033719,0.0,0.0
211.0,0.5,0.6000000000000001,0.1333333333333333,0.2166666666666666,0.4,0.05,0.1999999999999999,3.0,2.0,0.0,0.0,0.0,0.0,0.6087829134785402,0.0,0.0
212.0,0.5,0.6000000000000001,0.1333333333333333,0.2166666666666666,0.4,0.05,0.1999999999999999,8.0,2.0,0.0,0.0,0.0,0.0,0.6210030673229868,0.0,0.0
213.0,0.5,0.6000000000000001,0.3,0.2166666666666666,0.4,0.05,0.1999999999999999,8.0,2.0,0.0,0.0,0.0,0.0,0.6308423855091398,0.0,0.0
214.0,0.5,0.6000000000000001,0.3,0.2166666666666666,0.4,0.05,0.1999999999999999,8.0,5.0,0.0,0.0,0.0,0.0,0.6126713960851554,0.0,0.0
215.0,0.5,0.6000000000000001,0.3,0.2166666666666666,1.0,0.05,0.1999999999999999,8.0,5.0,0.0,0.0,0.0,0.0,0.6093162524195362,0.0,0.0
216.0,0.5,0.6000000000000001,0.3,0.2166666666666666,1.0,0.05,0.0,8.0,5.0,3.028661017944884,0.4803763258256209,8.793628423571407,0.8033527508821815,0.6380360493642662,41.52666666666666,0.2155243383323428
217.0,0.5,0.2,0.3,0.3,0.7,0.6833333333333333,0.3,3.0,0.5,4.049055146613541,0.3050489804596157,2.2957790010724657,0.26646077070746,0.5277217599621534,155.05333333333334,0.2422157985496948
218.0,0.5,0.2,0.3,0.3,0.7,0.6833333333333333,0.3,3.0,3.5,4.370757349840795,0.3961873890687131,1.713263156045299,0.168783008457954,0.585031045204636,144.19999999999996,0.2535362917284418
219.0,3.5,0.6000000000000001,0.3,0.05,1.0,0.6833333333333333,0.0,8.0,5.0,3.057327815867094,0.4422877425287519,30.196167134524117,0.9997384067672448,0.0704800818299096,309.74,0.1395400675336881
220.0,5.0,0.4,0.2166666666666666,0.2166666666666666,0.1,0.05,0.3,8.0,3.5,4.042223404358679,0.3387977494036492,1.4060870231604523,0.4544205330134871,0.595630688736145,19.986666666666668,0.2458242755735073
221.0,5.0,0.4,0.05,0.2166666666666666,0.1,0.05,0.3,8.0,3.5,1.728827014931315,0.0666666666666666,0.1333333333333333,0.4133333333333333,0.6112400706030665,0.7999999999999999,0.0034409503061535
222.0,5.0,0.4,0.05,0.2166666666666666,0.7,0.05,0.3,8.0,3.5,1.3024701205695888,0.0,0.0,0.3333333333333333,0.6012298775519983,0.3333333333333333,0.0
223.0,5.0,0.4,0.05,0.05,0.7,0.05,0.3,8.0,3.5,0.5605043885033721,0.0,0.0,0.1666666666666666,0.1638653681541435,0.1666666666666666,0.0
224.0,5.0,0.4,0.05,0.05,0.7,0.6833333333333333,0.3,8.0,3.5,3.7594841308715785,0.3242457264957264,1.1458087098087095,0.5797433862433863,0.1454913801394824,7.513333333333333,0.306265514640454
225.0,5.0,0.4,0.05,0.05,0.7,0.6833333333333333,0.3,3.0,3.5,4.133281718848703,0.127087912087912,0.2955262515262515,0.3945750915750916,0.1425253497524326,5.579999999999999,0.2531356110401737
226.0,5.0,0.4,0.05,0.05,0.7,0.6833333333333333,0.1,3.0,3.5,3.845772387500249,0.1649830109404413,0.4370836377817801,0.1854508155816205,0.1140484882434857,16.206666666666667,0.2020025624714867
227.0,5.0,0.8,0.05,0.05,0.7,0.6833333333333333,0.1,3.0,3.5,3.905380508630744,0.1003505168601525,0.2954793397119192,0.1499062114161993,0.1166723907514616,19.426666666666662,0.205852656893765
228.0,5.0,0.8,0.05,0.05,0.7,0.6833333333333333,0.1,3.0,0.5,0.0,0.0,0.0,0.0,0.176521512277008,0.0,0.0
229.0,2.0,0.8,0.05,0.05,0.7,0.6833333333333333,0.1,3.0,0.5,0.0,0.0,0.0,0.0,0.1633722753919073,0.0,0.0
230.0,5.0,0.4,0.3,0.2166666666666666,1.0,1.0,0.3,3.0,2.0,0.0,0.0,0.0,0.0,0.0256639917098356,0.0,0.0
231.0,5.0,0.4,0.3,0.2166666666666666,1.0,0.3666666666666667,0.3,3.0,2.0,3.0706798796148127,0.4251171278094379,7.543418821560437,0.9702133824383335,0.4229572890031359,481.6066666666666,0.2485195752131353
232.0,2.0,0.4,0.3,0.2166666666666666,1.0,0.3666666666666667,0.3,3.0,2.0,4.710579620373985,0.3939882326028791,5.785017107160236,0.9417472198681368,0.4727972120560501,356.5,0.2391436125965571
233.0,2.0,0.4,0.3,0.2166666666666666,1.0,0.3666666666666667,0.3,3.0,5.0,4.098400471432596,0.3628374123181907,3.2431747165453864,0.7301108615601327,0.5543061268646607,122.53333333333336,0.1817519625807747
234.0,2.0,0.4,0.3,0.2166666666666666,1.0,0.3666666666666667,0.1,3.0,5.0,3.828470562842542,0.3995338995352114,6.448318256374498,0.9569058522550952,0.3913763384688085,546.0466666666666,0.2134746619174728
235.0,2.0,0.8,0.3,0.2166666666666666,1.0,0.3666666666666667,0.1,3.0,5.0,3.948835558295292,0.2894380353587941,5.900340733272476,0.944347851627338,0.3576715812025293,583.4866666666667,0.208046008779628
236.0,2.0,0.8,0.1333333333333333,0.2166666666666666,1.0,0.3666666666666667,0.1,3.0,5.0,3.959049503343575,0.316191434351147,2.9451460159088216,0.637681345667516,0.3455355359570521,305.3533333333333,0.2366888209319819
237.0,2.0,0.8,0.1333333333333333,0.2166666666666666,1.0,0.3666666666666667,0.1,8.0,5.0,4.395655438764077,0.2848159845527861,16.359124897310497,0.9989863651005144,0.3755795304578446,313.55333333333334,0.2249207753280535
238.0,2.0,0.8,0.1333333333333333,0.05,1.0,0.3666666666666667,0.1,8.0,5.0,4.299726052242513,0.2888900405053607,2.799735171207299,0.7226972315974978,0.1557217162972798,20.96,0.175511525043398
239.0,2.0,0.8,0.1333333333333333,0.05,0.4,0.3666666666666667,0.1,8.0,5.0,4.228664444052697,0.3007995096357634,2.7301506305930374,0.6147557662791348,0.1598684422834887,22.540000000000003,0.166761183644268
240.0,3.5,0.2,0.1333333333333333,0.3,0.1,0.05,0.1,6.0,0.5,0.0,0.0,0.0,0.0,0.7635731701069921,0.0,0.0
241.0,3.5,0.2,0.1333333333333333,0.3,0.1,0.05,0.1,6.0,3.5,0.0,0.0,0.0,0.0,0.7027642450416391,0.0,0.0
242.0,3.5,0.2,0.1333333333333333,0.3,0.1,0.05,0.1,1.0,3.5,0.0,0.0,0.0,0.0,0.7269467971132308,0.0,0.0
243.0,0.5,0.2,0.1333333333333333,0.3,0.1,0.05,0.1,1.0,3.5,0.0,0.0,0.0,0.0,0.7566257917919369,0.0,0.0
244.0,0.5,0.2,0.3,0.3,0.1,0.05,0.1,1.0,3.5,0.0,0.0,0.0,0.0,0.729207506751067,0.0,0.0
245.0,0.5,0.2,0.3,0.1333333333333333,0.1,0.05,0.1,1.0,3.5,0.0,0.0,0.0,0.0,0.3976009453282554,0.0,0.0
246.0,0.5,0.2,0.3,0.1333333333333333,0.7,0.05,0.1,1.0,3.5,0.0,0.0,0.0,0.0,0.3918469702063946,0.0,0.0
247.0,0.5,0.2,0.3,0.1333333333333333,0.7,0.05,0.3,1.0,3.5,0.0,0.0,0.0,0.0,0.3670323635497431,0.0,0.0
248.0,0.5,0.2,0.3,0.1333333333333333,0.7,0.6833333333333333,0.3,1.0,3.5,3.883040380526655,0.1411212329086238,0.3314217949318997,0.0648317695889349,0.349948636448163,63.69333333333333,0.262778301567287
249.0,0.5,0.6000000000000001,0.3,0.1333333333333333,0.7,0.6833333333333333,0.3,1.0,3.5,4.039118529518423,0.1395180333936735,0.3391761406242589,0.0589792923741976,0.3305366786968422,69.81333333333333,0.2518206345001746
250.0,5.0,0.4,0.3,0.05,0.7,1.0,0.3,8.0,5.0,2.8282170701354032,0.1861746031746032,0.6494603174603174,0.538031746031746,0.1008542031514105,2.513333333333333,0.0789634129606836
